Datetime (UTC),Country,Zone Name,Zone Id,Carbon Intensity gCO₂eq/kWh (direct),Carbon Intensity gCO₂eq/kWh (LCA),Low Carbon Percentage,Renewable Percentage,Data Source,Data Estimated,Data Estimation Method
2023-01-11 22:00:00,Hungary,Hungary,HU,283.59,318.83,66.22,16.53,entsoe.eu,false,
2023-01-11 23:00:00,Hungary,Hungary,HU,276.74,312.63,66.31,16.0,entsoe.eu,false,
2023-01-12 00:00:00,Hungary,Hungary,HU,276.09,310.94,66.68,14.57,entsoe.eu,false,
2023-01-12 01:00:00,Hungary,Hungary,HU,271.73,306.03,66.87,13.11,entsoe.eu,false,
2023-01-12 02:00:00,Hungary,Hungary,HU,272.1,307.74,66.48,13.42,entsoe.eu,false,
2023-01-12 03:00:00,Hungary,Hungary,HU,272.3,309.99,65.58,14.31,entsoe.eu,false,
2023-01-12 04:00:00,Hungary,Hungary,HU,282.66,324.03,62.88,15.06,entsoe.eu,false,
2023-01-12 05:00:00,Hungary,Hungary,HU,291.33,336.78,60.0,16.28,entsoe.eu,false,
2023-01-12 06:00:00,Hungary,Hungary,HU,288.31,335.21,59.2,16.85,entsoe.eu,false,
2023-01-12 07:00:00,Hungary,Hungary,HU,282.32,327.25,61.96,20.06,entsoe.eu,false,
2023-01-12 08:00:00,Hungary,Hungary,HU,277.53,323.85,63.02,20.87,entsoe.eu,false,
2023-01-12 09:00:00,Hungary,Hungary,HU,249.7,291.46,66.04,22.51,entsoe.eu,false,
2023-01-12 10:00:00,Hungary,Hungary,HU,230.84,269.4,69.29,24.92,entsoe.eu,false,
2023-01-12 11:00:00,Hungary,Hungary,HU,234.89,275.92,67.64,24.77,entsoe.eu,false,
2023-01-12 12:00:00,Hungary,Hungary,HU,239.07,280.78,66.79,23.67,entsoe.eu,false,
2023-01-12 13:00:00,Hungary,Hungary,HU,252.77,295.07,64.82,20.28,entsoe.eu,false,
2023-01-12 14:00:00,Hungary,Hungary,HU,271.55,315.65,62.07,17.2,entsoe.eu,false,
2023-01-12 15:00:00,Hungary,Hungary,HU,282.83,327.47,60.79,17.07,entsoe.eu,false,
2023-01-12 16:00:00,Hungary,Hungary,HU,283.77,327.91,61.35,18.28,entsoe.eu,false,
2023-01-12 17:00:00,Hungary,Hungary,HU,284.22,328.35,61.02,17.66,entsoe.eu,false,
2023-01-12 18:00:00,Hungary,Hungary,HU,283.07,326.31,62.08,18.61,entsoe.eu,false,
2023-01-12 19:00:00,Hungary,Hungary,HU,283.64,326.39,61.93,17.06,entsoe.eu,false,
2023-01-12 20:00:00,Hungary,Hungary,HU,279.05,319.52,63.65,18.27,entsoe.eu,false,
2023-01-12 21:00:00,Hungary,Hungary,HU,269.04,305.27,66.9,18.47,entsoe.eu,false,
2023-01-12 22:00:00,Hungary,Hungary,HU,258.9,295.42,68.01,19.2,entsoe.eu,false,
2023-01-12 23:00:00,Hungary,Hungary,HU,260.35,297.64,67.49,18.56,entsoe.eu,false,
2023-01-13 00:00:00,Hungary,Hungary,HU,256.13,292.81,67.86,16.89,entsoe.eu,false,
2023-01-13 01:00:00,Hungary,Hungary,HU,255.67,293.6,67.72,16.57,entsoe.eu,false,
2023-01-13 02:00:00,Hungary,Hungary,HU,252.45,290.69,68.04,17.03,entsoe.eu,false,
2023-01-13 03:00:00,Hungary,Hungary,HU,254.08,293.46,67.64,17.76,entsoe.eu,false,
2023-01-13 04:00:00,Hungary,Hungary,HU,271.29,313.61,64.3,17.04,entsoe.eu,false,
2023-01-13 05:00:00,Hungary,Hungary,HU,281.95,328.87,60.54,17.3,entsoe.eu,false,
2023-01-13 06:00:00,Hungary,Hungary,HU,286.82,334.66,59.16,17.45,entsoe.eu,false,
2023-01-13 07:00:00,Hungary,Hungary,HU,281.57,328.98,60.0,19.44,entsoe.eu,false,
2023-01-13 08:00:00,Hungary,Hungary,HU,266.9,314.43,61.31,21.64,entsoe.eu,false,
2023-01-13 09:00:00,Hungary,Hungary,HU,257.11,304.02,62.55,22.87,entsoe.eu,false,
2023-01-13 10:00:00,Hungary,Hungary,HU,258.91,305.99,62.36,22.61,entsoe.eu,false,
2023-01-13 11:00:00,Hungary,Hungary,HU,260.13,306.95,62.65,22.95,entsoe.eu,false,
2023-01-13 12:00:00,Hungary,Hungary,HU,269.48,316.5,61.66,21.32,entsoe.eu,false,
2023-01-13 13:00:00,Hungary,Hungary,HU,276.72,324.36,60.2,18.73,entsoe.eu,false,
2023-01-13 14:00:00,Hungary,Hungary,HU,278.86,325.75,60.42,18.05,entsoe.eu,false,
2023-01-13 15:00:00,Hungary,Hungary,HU,283.7,329.91,60.12,17.82,entsoe.eu,false,
2023-01-13 16:00:00,Hungary,Hungary,HU,285.32,331.61,60.24,18.44,entsoe.eu,false,
2023-01-13 17:00:00,Hungary,Hungary,HU,289.94,333.92,61.08,17.6,entsoe.eu,false,
2023-01-13 18:00:00,Hungary,Hungary,HU,290.46,334.95,60.67,16.39,entsoe.eu,false,
2023-01-13 19:00:00,Hungary,Hungary,HU,292.37,337.86,59.72,14.75,entsoe.eu,false,
2023-01-13 20:00:00,Hungary,Hungary,HU,287.0,331.41,60.43,14.56,entsoe.eu,false,
2023-01-13 21:00:00,Hungary,Hungary,HU,286.8,328.45,62.16,14.85,entsoe.eu,false,
2023-01-13 22:00:00,Hungary,Hungary,HU,272.35,310.98,64.78,16.37,entsoe.eu,false,
2023-01-13 23:00:00,Hungary,Hungary,HU,258.98,295.78,66.61,16.44,entsoe.eu,false,
2023-01-14 00:00:00,Hungary,Hungary,HU,254.24,289.44,68.14,16.61,entsoe.eu,false,
2023-01-14 01:00:00,Hungary,Hungary,HU,247.47,281.75,69.24,16.98,entsoe.eu,false,
2023-01-14 02:00:00,Hungary,Hungary,HU,237.61,271.75,70.18,18.23,entsoe.eu,false,
2023-01-14 03:00:00,Hungary,Hungary,HU,237.05,271.21,70.24,18.5,entsoe.eu,false,
2023-01-14 04:00:00,Hungary,Hungary,HU,234.37,268.09,70.79,18.83,entsoe.eu,false,
2023-01-14 05:00:00,Hungary,Hungary,HU,237.95,273.43,70.03,19.75,entsoe.eu,false,
2023-01-14 06:00:00,Hungary,Hungary,HU,246.7,283.92,67.97,18.36,entsoe.eu,false,
2023-01-14 07:00:00,Hungary,Hungary,HU,241.56,279.52,68.15,19.94,entsoe.eu,false,
2023-01-14 08:00:00,Hungary,Hungary,HU,233.15,271.17,69.54,24.44,entsoe.eu,false,
2023-01-14 09:00:00,Hungary,Hungary,HU,215.37,251.9,72.17,27.95,entsoe.eu,false,
2023-01-14 10:00:00,Hungary,Hungary,HU,204.68,240.7,73.39,30.19,entsoe.eu,false,
2023-01-14 11:00:00,Hungary,Hungary,HU,208.53,244.85,73.02,29.29,entsoe.eu,false,
2023-01-14 12:00:00,Hungary,Hungary,HU,215.1,251.79,72.17,26.89,entsoe.eu,false,
2023-01-14 13:00:00,Hungary,Hungary,HU,230.1,267.59,70.0,22.52,entsoe.eu,false,
2023-01-14 14:00:00,Hungary,Hungary,HU,244.66,283.72,67.34,17.44,entsoe.eu,false,
2023-01-14 15:00:00,Hungary,Hungary,HU,251.13,290.65,66.12,16.64,entsoe.eu,false,
2023-01-14 16:00:00,Hungary,Hungary,HU,246.89,285.28,67.52,20.59,entsoe.eu,false,
2023-01-14 17:00:00,Hungary,Hungary,HU,237.2,273.96,69.43,23.95,entsoe.eu,false,
2023-01-14 18:00:00,Hungary,Hungary,HU,230.44,267.0,69.46,23.59,entsoe.eu,false,
2023-01-14 19:00:00,Hungary,Hungary,HU,232.94,268.24,70.25,24.25,entsoe.eu,false,
2023-01-14 20:00:00,Hungary,Hungary,HU,229.03,263.72,70.85,24.25,entsoe.eu,false,
2023-01-14 21:00:00,Hungary,Hungary,HU,231.32,265.13,71.22,23.68,entsoe.eu,false,
2023-01-14 22:00:00,Hungary,Hungary,HU,226.75,259.49,72.01,22.95,entsoe.eu,false,
2023-01-14 23:00:00,Hungary,Hungary,HU,220.24,253.51,72.83,23.62,entsoe.eu,false,
2023-01-15 00:00:00,Hungary,Hungary,HU,220.99,254.82,72.28,22.19,entsoe.eu,false,
2023-01-15 01:00:00,Hungary,Hungary,HU,217.39,251.22,72.64,21.82,entsoe.eu,false,
2023-01-15 02:00:00,Hungary,Hungary,HU,209.04,242.33,73.96,23.17,entsoe.eu,false,
2023-01-15 03:00:00,Hungary,Hungary,HU,209.14,242.45,73.88,22.96,entsoe.eu,false,
2023-01-15 04:00:00,Hungary,Hungary,HU,212.35,246.4,73.41,23.31,entsoe.eu,false,
2023-01-15 05:00:00,Hungary,Hungary,HU,216.3,249.98,72.7,21.76,entsoe.eu,false,
2023-01-15 06:00:00,Hungary,Hungary,HU,222.97,258.44,71.32,21.99,entsoe.eu,false,
2023-01-15 07:00:00,Hungary,Hungary,HU,225.11,260.62,71.14,23.43,entsoe.eu,false,
2023-01-15 08:00:00,Hungary,Hungary,HU,219.52,254.97,71.94,27.38,entsoe.eu,false,
2023-01-15 09:00:00,Hungary,Hungary,HU,216.42,251.16,72.15,27.68,entsoe.eu,false,
2023-01-15 10:00:00,Hungary,Hungary,HU,214.0,248.55,72.25,26.98,entsoe.eu,false,
2023-01-15 11:00:00,Hungary,Hungary,HU,215.75,251.11,71.95,26.61,entsoe.eu,false,
2023-01-15 12:00:00,Hungary,Hungary,HU,223.43,259.04,71.35,24.49,entsoe.eu,false,
2023-01-15 13:00:00,Hungary,Hungary,HU,230.01,265.42,70.14,20.67,entsoe.eu,false,
2023-01-15 14:00:00,Hungary,Hungary,HU,244.06,279.49,68.77,17.93,entsoe.eu,false,
2023-01-15 15:00:00,Hungary,Hungary,HU,251.91,288.42,67.01,15.63,entsoe.eu,false,
2023-01-15 16:00:00,Hungary,Hungary,HU,260.85,298.01,65.96,15.74,entsoe.eu,false,
2023-01-15 17:00:00,Hungary,Hungary,HU,261.69,297.59,67.0,18.08,entsoe.eu,false,
2023-01-15 18:00:00,Hungary,Hungary,HU,255.82,291.41,67.8,18.95,entsoe.eu,false,
2023-01-15 19:00:00,Hungary,Hungary,HU,254.06,289.71,68.17,19.56,entsoe.eu,false,
2023-01-15 20:00:00,Hungary,Hungary,HU,246.5,281.53,68.71,19.27,entsoe.eu,false,
2023-01-15 21:00:00,Hungary,Hungary,HU,242.14,274.75,69.7,16.78,entsoe.eu,false,
2023-01-15 22:00:00,Hungary,Hungary,HU,235.77,267.4,70.41,14.08,entsoe.eu,false,
2023-01-15 23:00:00,Hungary,Hungary,HU,239.65,272.05,69.0,10.12,entsoe.eu,false,
2023-01-16 00:00:00,Hungary,Hungary,HU,235.95,269.25,68.59,9.88,entsoe.eu,false,
2023-01-16 01:00:00,Hungary,Hungary,HU,241.78,276.2,67.24,9.49,entsoe.eu,false,
2023-01-16 02:00:00,Hungary,Hungary,HU,245.45,280.49,66.64,8.55,entsoe.eu,false,
2023-01-16 03:00:00,Hungary,Hungary,HU,252.92,287.92,66.33,8.54,entsoe.eu,false,
2023-01-16 04:00:00,Hungary,Hungary,HU,275.08,311.11,64.65,9.08,entsoe.eu,false,
2023-01-16 05:00:00,Hungary,Hungary,HU,290.41,330.21,60.7,10.01,entsoe.eu,false,
2023-01-16 06:00:00,Hungary,Hungary,HU,302.61,343.42,59.62,10.87,entsoe.eu,false,
2023-01-16 07:00:00,Hungary,Hungary,HU,303.42,343.28,60.28,12.99,entsoe.eu,false,
2023-01-16 08:00:00,Hungary,Hungary,HU,294.22,333.18,61.58,15.6,entsoe.eu,false,
2023-01-16 09:00:00,Hungary,Hungary,HU,289.02,328.0,61.76,15.6,entsoe.eu,false,
2023-01-16 10:00:00,Hungary,Hungary,HU,281.87,320.75,62.21,16.61,entsoe.eu,false,
2023-01-16 11:00:00,Hungary,Hungary,HU,283.49,322.99,62.03,16.8,entsoe.eu,false,
2023-01-16 12:00:00,Hungary,Hungary,HU,282.11,321.69,62.12,16.85,entsoe.eu,false,
2023-01-16 13:00:00,Hungary,Hungary,HU,292.13,331.63,61.42,15.58,entsoe.eu,false,
2023-01-16 14:00:00,Hungary,Hungary,HU,298.82,339.02,60.46,14.03,entsoe.eu,false,
2023-01-16 15:00:00,Hungary,Hungary,HU,296.78,336.01,61.11,15.04,entsoe.eu,false,
2023-01-16 16:00:00,Hungary,Hungary,HU,284.75,321.82,63.08,17.04,entsoe.eu,false,
2023-01-16 17:00:00,Hungary,Hungary,HU,276.25,312.64,64.07,18.01,entsoe.eu,false,
2023-01-16 18:00:00,Hungary,Hungary,HU,275.74,313.74,63.03,17.4,entsoe.eu,false,
2023-01-16 19:00:00,Hungary,Hungary,HU,274.51,312.48,63.05,16.38,entsoe.eu,false,
2023-01-16 20:00:00,Hungary,Hungary,HU,279.57,316.69,62.84,13.78,entsoe.eu,false,
2023-01-16 21:00:00,Hungary,Hungary,HU,265.11,297.31,66.72,13.85,entsoe.eu,false,
2023-01-16 22:00:00,Hungary,Hungary,HU,252.2,283.2,68.31,15.31,entsoe.eu,false,
2023-01-16 23:00:00,Hungary,Hungary,HU,248.62,280.12,68.41,15.22,entsoe.eu,false,
2023-01-17 00:00:00,Hungary,Hungary,HU,248.47,280.31,68.23,15.84,entsoe.eu,false,
2023-01-17 01:00:00,Hungary,Hungary,HU,251.18,284.28,67.66,15.46,entsoe.eu,false,
2023-01-17 02:00:00,Hungary,Hungary,HU,256.12,289.7,67.1,15.09,entsoe.eu,false,
2023-01-17 03:00:00,Hungary,Hungary,HU,263.38,297.53,66.47,13.78,entsoe.eu,false,
2023-01-17 04:00:00,Hungary,Hungary,HU,277.99,314.96,64.31,11.65,entsoe.eu,false,
2023-01-17 05:00:00,Hungary,Hungary,HU,296.21,337.11,60.66,11.36,entsoe.eu,false,
2023-01-17 06:00:00,Hungary,Hungary,HU,298.36,340.4,59.85,12.34,entsoe.eu,false,
2023-01-17 07:00:00,Hungary,Hungary,HU,283.21,324.86,61.38,15.58,entsoe.eu,false,
2023-01-17 08:00:00,Hungary,Hungary,HU,251.12,292.34,64.95,20.84,entsoe.eu,false,
2023-01-17 09:00:00,Hungary,Hungary,HU,219.02,254.18,71.3,26.08,entsoe.eu,false,
2023-01-17 10:00:00,Hungary,Hungary,HU,217.91,254.41,70.75,26.43,entsoe.eu,false,
2023-01-17 11:00:00,Hungary,Hungary,HU,222.85,261.65,68.84,25.91,entsoe.eu,false,
2023-01-17 12:00:00,Hungary,Hungary,HU,238.64,279.35,65.89,22.69,entsoe.eu,false,
2023-01-17 13:00:00,Hungary,Hungary,HU,267.49,310.83,61.13,17.29,entsoe.eu,false,
2023-01-17 14:00:00,Hungary,Hungary,HU,274.97,318.48,60.19,16.93,entsoe.eu,false,
2023-01-17 15:00:00,Hungary,Hungary,HU,273.58,313.58,62.39,18.83,entsoe.eu,false,
2023-01-17 16:00:00,Hungary,Hungary,HU,274.78,315.23,61.96,19.33,entsoe.eu,false,
2023-01-17 17:00:00,Hungary,Hungary,HU,271.75,312.83,61.49,19.18,entsoe.eu,false,
2023-01-17 18:00:00,Hungary,Hungary,HU,269.61,310.1,61.45,19.18,entsoe.eu,false,
2023-01-17 19:00:00,Hungary,Hungary,HU,270.57,310.13,61.96,17.08,entsoe.eu,false,
2023-01-17 20:00:00,Hungary,Hungary,HU,268.23,307.38,62.3,14.78,entsoe.eu,false,
2023-01-17 21:00:00,Hungary,Hungary,HU,254.25,287.19,66.5,16.03,entsoe.eu,false,
2023-01-17 22:00:00,Hungary,Hungary,HU,244.33,275.42,67.82,17.97,entsoe.eu,false,
2023-01-17 23:00:00,Hungary,Hungary,HU,239.59,271.02,68.19,17.65,entsoe.eu,false,
2023-01-18 00:00:00,Hungary,Hungary,HU,245.35,277.94,67.18,17.01,entsoe.eu,false,
2023-01-18 01:00:00,Hungary,Hungary,HU,246.7,279.27,66.92,16.59,entsoe.eu,false,
2023-01-18 02:00:00,Hungary,Hungary,HU,249.06,281.67,66.59,15.91,entsoe.eu,false,
2023-01-18 03:00:00,Hungary,Hungary,HU,254.23,287.45,66.05,16.16,entsoe.eu,false,
2023-01-18 04:00:00,Hungary,Hungary,HU,257.6,293.75,64.14,16.32,entsoe.eu,false,
2023-01-18 05:00:00,Hungary,Hungary,HU,274.28,314.09,60.7,17.1,entsoe.eu,false,
2023-01-18 06:00:00,Hungary,Hungary,HU,286.7,329.99,58.11,18.24,entsoe.eu,false,
2023-01-18 07:00:00,Hungary,Hungary,HU,287.59,331.84,59.05,18.69,entsoe.eu,false,
2023-01-18 08:00:00,Hungary,Hungary,HU,267.58,308.34,61.59,21.85,entsoe.eu,false,
2023-01-18 09:00:00,Hungary,Hungary,HU,246.47,283.58,65.39,26.73,entsoe.eu,false,
2023-01-18 10:00:00,Hungary,Hungary,HU,233.39,270.52,67.29,29.7,entsoe.eu,false,
2023-01-18 11:00:00,Hungary,Hungary,HU,234.51,272.73,66.59,28.81,entsoe.eu,false,
2023-01-18 12:00:00,Hungary,Hungary,HU,244.38,283.95,64.78,25.59,entsoe.eu,false,
2023-01-18 13:00:00,Hungary,Hungary,HU,252.51,292.5,63.15,22.9,entsoe.eu,false,
2023-01-18 14:00:00,Hungary,Hungary,HU,275.52,316.64,60.12,18.95,entsoe.eu,false,
2023-01-18 15:00:00,Hungary,Hungary,HU,276.67,316.18,61.37,18.74,entsoe.eu,false,
2023-01-18 16:00:00,Hungary,Hungary,HU,278.92,318.0,61.94,17.33,entsoe.eu,false,
2023-01-18 17:00:00,Hungary,Hungary,HU,277.81,316.87,61.78,18.17,entsoe.eu,false,
2023-01-18 18:00:00,Hungary,Hungary,HU,278.84,318.74,60.96,16.59,entsoe.eu,false,
2023-01-18 19:00:00,Hungary,Hungary,HU,278.52,318.05,61.12,15.75,entsoe.eu,false,
2023-01-18 20:00:00,Hungary,Hungary,HU,276.08,315.4,61.38,14.06,entsoe.eu,false,
2023-01-18 21:00:00,Hungary,Hungary,HU,263.51,298.54,64.89,14.86,entsoe.eu,false,
2023-01-18 22:00:00,Hungary,Hungary,HU,252.26,284.68,67.19,15.61,entsoe.eu,false,
2023-01-18 23:00:00,Hungary,Hungary,HU,242.17,274.26,68.27,15.27,entsoe.eu,false,
2023-01-19 00:00:00,Hungary,Hungary,HU,240.51,272.9,68.5,14.44,entsoe.eu,false,
2023-01-19 01:00:00,Hungary,Hungary,HU,237.58,270.63,68.35,14.56,entsoe.eu,false,
2023-01-19 02:00:00,Hungary,Hungary,HU,245.23,279.39,67.07,16.7,entsoe.eu,false,
2023-01-19 03:00:00,Hungary,Hungary,HU,260.23,299.77,62.78,17.85,entsoe.eu,false,
2023-01-19 04:00:00,Hungary,Hungary,HU,252.53,291.54,64.21,19.92,entsoe.eu,false,
2023-01-19 05:00:00,Hungary,Hungary,HU,268.24,310.44,61.0,21.43,entsoe.eu,false,
2023-01-19 06:00:00,Hungary,Hungary,HU,274.77,319.42,59.08,22.53,entsoe.eu,false,
2023-01-19 07:00:00,Hungary,Hungary,HU,269.86,313.96,59.79,24.72,entsoe.eu,false,
2023-01-19 08:00:00,Hungary,Hungary,HU,267.51,311.21,60.16,26.01,entsoe.eu,false,
2023-01-19 09:00:00,Hungary,Hungary,HU,267.25,311.18,60.11,26.57,entsoe.eu,false,
2023-01-19 10:00:00,Hungary,Hungary,HU,267.73,311.24,60.69,26.72,entsoe.eu,false,
2023-01-19 11:00:00,Hungary,Hungary,HU,266.0,308.84,61.25,27.8,entsoe.eu,false,
2023-01-19 12:00:00,Hungary,Hungary,HU,268.39,312.37,60.29,26.33,entsoe.eu,false,
2023-01-19 13:00:00,Hungary,Hungary,HU,269.43,313.43,59.83,24.76,entsoe.eu,false,
2023-01-19 14:00:00,Hungary,Hungary,HU,268.95,312.46,60.33,24.36,entsoe.eu,false,
2023-01-19 15:00:00,Hungary,Hungary,HU,259.42,301.7,61.8,24.48,entsoe.eu,false,
2023-01-19 16:00:00,Hungary,Hungary,HU,261.4,304.18,61.94,23.61,entsoe.eu,false,
2023-01-19 17:00:00,Hungary,Hungary,HU,260.97,303.34,61.87,23.41,entsoe.eu,false,
2023-01-19 18:00:00,Hungary,Hungary,HU,261.83,303.3,61.87,23.13,entsoe.eu,false,
2023-01-19 19:00:00,Hungary,Hungary,HU,275.2,317.92,59.78,18.16,entsoe.eu,false,
2023-01-19 20:00:00,Hungary,Hungary,HU,274.59,315.42,60.54,16.12,entsoe.eu,false,
2023-01-19 21:00:00,Hungary,Hungary,HU,259.86,297.51,63.45,17.31,entsoe.eu,false,
2023-01-19 22:00:00,Hungary,Hungary,HU,251.54,287.7,64.68,16.46,entsoe.eu,false,
2023-01-19 23:00:00,Hungary,Hungary,HU,253.33,289.12,64.68,16.61,entsoe.eu,false,
2023-01-20 00:00:00,Hungary,Hungary,HU,256.09,292.35,64.37,17.6,entsoe.eu,false,
2023-01-20 01:00:00,Hungary,Hungary,HU,257.4,292.5,64.52,18.03,entsoe.eu,false,
2023-01-20 02:00:00,Hungary,Hungary,HU,253.06,288.4,64.73,18.01,entsoe.eu,false,
2023-01-20 03:00:00,Hungary,Hungary,HU,254.01,290.33,64.26,17.61,entsoe.eu,false,
2023-01-20 04:00:00,Hungary,Hungary,HU,262.77,302.24,62.03,16.41,entsoe.eu,false,
2023-01-20 05:00:00,Hungary,Hungary,HU,265.59,304.52,62.44,16.22,entsoe.eu,false,
2023-01-20 06:00:00,Hungary,Hungary,HU,269.28,309.28,61.66,17.69,entsoe.eu,false,
2023-01-20 07:00:00,Hungary,Hungary,HU,266.69,307.13,61.86,19.5,entsoe.eu,false,
2023-01-20 08:00:00,Hungary,Hungary,HU,267.65,309.93,60.75,20.44,entsoe.eu,false,
2023-01-20 09:00:00,Hungary,Hungary,HU,265.29,308.61,60.87,21.39,entsoe.eu,false,
2023-01-20 10:00:00,Hungary,Hungary,HU,253.99,295.33,62.99,23.65,entsoe.eu,false,
2023-01-20 11:00:00,Hungary,Hungary,HU,252.71,295.36,62.36,25.15,entsoe.eu,false,
2023-01-20 12:00:00,Hungary,Hungary,HU,257.14,299.88,61.57,24.21,entsoe.eu,false,
2023-01-20 13:00:00,Hungary,Hungary,HU,248.12,288.94,63.16,24.65,entsoe.eu,false,
2023-01-20 14:00:00,Hungary,Hungary,HU,249.29,289.79,63.19,24.23,entsoe.eu,false,
2023-01-20 15:00:00,Hungary,Hungary,HU,250.53,291.27,62.81,24.0,entsoe.eu,false,
2023-01-20 16:00:00,Hungary,Hungary,HU,250.45,290.09,63.36,24.07,entsoe.eu,false,
2023-01-20 17:00:00,Hungary,Hungary,HU,247.88,286.92,63.95,24.08,entsoe.eu,false,
2023-01-20 18:00:00,Hungary,Hungary,HU,240.52,280.18,64.45,24.69,entsoe.eu,false,
2023-01-20 19:00:00,Hungary,Hungary,HU,241.55,281.34,63.98,23.1,entsoe.eu,false,
2023-01-20 20:00:00,Hungary,Hungary,HU,248.24,289.13,63.17,20.23,entsoe.eu,false,
2023-01-20 21:00:00,Hungary,Hungary,HU,240.22,276.61,66.07,20.18,entsoe.eu,false,
2023-01-20 22:00:00,Hungary,Hungary,HU,238.04,273.23,67.13,19.24,entsoe.eu,false,
2023-01-20 23:00:00,Hungary,Hungary,HU,234.98,268.32,68.01,18.44,entsoe.eu,false,
2023-01-21 00:00:00,Hungary,Hungary,HU,234.78,267.1,68.66,18.39,entsoe.eu,false,
2023-01-21 01:00:00,Hungary,Hungary,HU,235.04,266.38,68.59,17.19,entsoe.eu,false,
2023-01-21 02:00:00,Hungary,Hungary,HU,237.7,269.72,68.01,17.43,entsoe.eu,false,
2023-01-21 03:00:00,Hungary,Hungary,HU,241.64,273.78,67.76,17.74,entsoe.eu,false,
2023-01-21 04:00:00,Hungary,Hungary,HU,244.38,277.76,67.33,15.49,entsoe.eu,false,
2023-01-21 05:00:00,Hungary,Hungary,HU,250.44,284.37,66.9,15.33,entsoe.eu,false,
2023-01-21 06:00:00,Hungary,Hungary,HU,257.55,292.37,66.47,15.2,entsoe.eu,false,
2023-01-21 07:00:00,Hungary,Hungary,HU,257.87,293.5,66.14,16.99,entsoe.eu,false,
2023-01-21 08:00:00,Hungary,Hungary,HU,255.51,292.93,64.76,19.18,entsoe.eu,false,
2023-01-21 09:00:00,Hungary,Hungary,HU,249.29,285.29,65.61,21.48,entsoe.eu,false,
2023-01-21 10:00:00,Hungary,Hungary,HU,246.66,280.52,67.29,22.5,entsoe.eu,false,
2023-01-21 11:00:00,Hungary,Hungary,HU,249.76,284.25,67.06,21.44,entsoe.eu,false,
2023-01-21 12:00:00,Hungary,Hungary,HU,254.33,288.01,67.07,19.05,entsoe.eu,false,
2023-01-21 13:00:00,Hungary,Hungary,HU,266.14,300.02,66.21,16.33,entsoe.eu,false,
2023-01-21 14:00:00,Hungary,Hungary,HU,280.27,315.5,64.58,14.34,entsoe.eu,false,
2023-01-21 15:00:00,Hungary,Hungary,HU,283.59,318.22,64.44,13.92,entsoe.eu,false,
2023-01-21 16:00:00,Hungary,Hungary,HU,272.52,306.65,65.06,15.03,entsoe.eu,false,
2023-01-21 17:00:00,Hungary,Hungary,HU,268.3,302.51,65.43,15.55,entsoe.eu,false,
2023-01-21 18:00:00,Hungary,Hungary,HU,273.34,307.2,65.4,14.84,entsoe.eu,false,
2023-01-21 19:00:00,Hungary,Hungary,HU,276.76,310.51,65.15,14.09,entsoe.eu,false,
2023-01-21 20:00:00,Hungary,Hungary,HU,276.21,309.43,65.65,13.49,entsoe.eu,false,
2023-01-21 21:00:00,Hungary,Hungary,HU,272.79,306.05,65.83,13.52,entsoe.eu,false,
2023-01-21 22:00:00,Hungary,Hungary,HU,264.63,297.69,66.47,13.78,entsoe.eu,false,
2023-01-21 23:00:00,Hungary,Hungary,HU,253.02,285.56,67.33,14.64,entsoe.eu,false,
2023-01-22 00:00:00,Hungary,Hungary,HU,250.55,282.88,67.14,15.53,entsoe.eu,false,
2023-01-22 01:00:00,Hungary,Hungary,HU,247.64,280.48,67.17,16.06,entsoe.eu,false,
2023-01-22 02:00:00,Hungary,Hungary,HU,245.81,279.3,67.37,16.47,entsoe.eu,false,
2023-01-22 03:00:00,Hungary,Hungary,HU,243.92,277.31,67.57,16.49,entsoe.eu,false,
2023-01-22 04:00:00,Hungary,Hungary,HU,248.68,284.07,66.73,15.74,entsoe.eu,false,
2023-01-22 05:00:00,Hungary,Hungary,HU,252.08,287.55,66.5,15.46,entsoe.eu,false,
2023-01-22 06:00:00,Hungary,Hungary,HU,254.0,289.68,66.43,16.39,entsoe.eu,false,
2023-01-22 07:00:00,Hungary,Hungary,HU,254.41,289.95,66.8,16.44,entsoe.eu,false,
2023-01-22 08:00:00,Hungary,Hungary,HU,249.59,285.34,67.39,18.32,entsoe.eu,false,
2023-01-22 09:00:00,Hungary,Hungary,HU,232.37,267.53,68.51,23.77,entsoe.eu,false,
2023-01-22 10:00:00,Hungary,Hungary,HU,226.5,261.06,69.66,26.37,entsoe.eu,false,
2023-01-22 11:00:00,Hungary,Hungary,HU,225.82,260.48,69.42,26.84,entsoe.eu,false,
2023-01-22 12:00:00,Hungary,Hungary,HU,230.4,265.68,68.6,25.03,entsoe.eu,false,
2023-01-22 13:00:00,Hungary,Hungary,HU,235.4,270.71,67.93,20.99,entsoe.eu,false,
2023-01-22 14:00:00,Hungary,Hungary,HU,248.0,282.38,67.1,18.25,entsoe.eu,false,
2023-01-22 15:00:00,Hungary,Hungary,HU,254.2,289.54,65.97,16.26,entsoe.eu,false,
2023-01-22 16:00:00,Hungary,Hungary,HU,255.99,292.38,65.35,16.98,entsoe.eu,false,
2023-01-22 17:00:00,Hungary,Hungary,HU,251.71,288.13,65.49,17.47,entsoe.eu,false,
2023-01-22 18:00:00,Hungary,Hungary,HU,254.59,290.84,65.57,16.92,entsoe.eu,false,
2023-01-22 19:00:00,Hungary,Hungary,HU,255.68,292.53,64.97,16.59,entsoe.eu,false,
